iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
#--> latest commit:f86a48ebd80cf93178c8396b73bfb86db0226e01 20220203012627 in burger_war_dev
0, 1, 190, 2022-02-03T01:31:40+09:00, 7, 1, WIN, r
0, 2, 190, 2022-02-03T01:35:54+09:00, 11, 1, WIN, r
0, 3, 190, 2022-02-03T01:40:09+09:00, 10, 0, WIN, r
0, 4, 190, 2022-02-03T01:44:23+09:00, 14, 4, WIN, r
0, 5, 190, 2022-02-03T01:48:23+09:00, 13, 5, WIN, r
0, 6, 190, 2022-02-03T01:52:37+09:00, 15, 5, WIN, r
0, 7, 190, 2022-02-03T01:56:51+09:00, 15, 1, WIN, r
0, 8, 190, 2022-02-03T02:01:05+09:00, 6, 4, WIN, r
0, 9, 190, 2022-02-03T02:05:05+09:00, 14, 3, WIN, r
0, 10, 190, 2022-02-03T02:09:19+09:00, 13, 1, WIN, r
0, 11, 190, 2022-02-03T02:13:33+09:00, 11, 0, WIN, r
0, 12, 190, 2022-02-03T02:17:47+09:00, 6, 5, WIN, r
